race_id,year,round,gp_name,circuit,driver,team,finish_position,is_dnf,grid_position,quali_gap_to_pole,lap_consistency_std,lap_consistency_n,tyre_deg_slope,stint_count,compound_start,air_temp,track_temp,temp_delta,is_wet,humidity,driver_recent_avg_pos,constructor_dnf_rate
2023_06,2023,6,Monaco Grand Prix,Monaco,LEC,Ferrari,6,0,6,0.001485,1.1843,65,0.464095,3,HARD,25.3,39.5,14.2,1,43.0,5.67,0.2
2023_06,2023,6,Monaco Grand Prix,Monaco,MAG,Haas F1 Team,19,1,17,0.026694,1.5584,59,0.089724,2,HARD,25.3,39.5,14.2,1,43.0,12.6,0.4
2023_06,2023,6,Monaco Grand Prix,Monaco,NOR,McLaren,9,1,10,0.012457,1.0808,65,-0.498286,3,MEDIUM,25.3,39.5,14.2,1,43.0,13.2,0.3
2023_06,2023,6,Monaco Grand Prix,Monaco,OCO,Alpine,3,0,3,0.002634,1.8406,65,-0.263257,3,MEDIUM,25.3,39.5,14.2,1,43.0,11.5,0.3
2023_06,2023,6,Monaco Grand Prix,Monaco,PER,Red Bull Racing,16,1,20,0.034821,4.2738,58,0.253794,6,MEDIUM,25.3,39.5,14.2,1,43.0,2.2,0.0
2023_06,2023,6,Monaco Grand Prix,Monaco,PIA,McLaren,10,1,11,0.014433,1.1895,67,-0.500039,2,HARD,25.3,39.5,14.2,1,43.0,13.25,0.3
2023_06,2023,6,Monaco Grand Prix,Monaco,RUS,Mercedes,5,0,8,0.008393,1.5402,67,-0.465177,2,HARD,25.3,39.5,14.2,1,43.0,5.75,0.1
2023_06,2023,6,Monaco Grand Prix,Monaco,SAI,Ferrari,8,0,4,0.003713,1.6072,65,-0.145785,3,HARD,25.3,39.5,14.2,1,43.0,6.4,0.2
2023_06,2023,6,Monaco Grand Prix,Monaco,SAR,Williams,18,1,16,0.024494,11.2175,60,-0.119679,4,MEDIUM,25.3,39.5,14.2,1,43.0,16.0,0.6
2023_06,2023,6,Monaco Grand Prix,Monaco,STR,Aston Martin,21,1,14,0.017628,6.6187,47,-0.019575,2,HARD,25.3,39.5,14.2,1,43.0,7.25,0.1
2023_06,2023,6,Monaco Grand Prix,Monaco,TSU,AlphaTauri,15,1,9,0.010047,2.7664,65,-0.409318,2,MEDIUM,25.3,39.5,14.2,1,43.0,10.6,0.4
2023_06,2023,6,Monaco Grand Prix,Monaco,VER,Red Bull Racing,1,0,1,0.0,1.9859,66,-0.442466,2,MEDIUM,25.3,39.5,14.2,1,43.0,1.4,0.0
2023_06,2023,6,Monaco Grand Prix,Monaco,ZHO,Alfa Romeo,13,1,19,0.030239,1.5798,62,-0.466714,3,SOFT,25.3,39.5,14.2,1,43.0,13.5,0.5
2023_07,2023,7,Spanish Grand Prix,Barcelona,ALB,Williams,16,1,18,0.024781,0.4464,61,-0.081691,3,SOFT,22.2,31.75,9.55,0,64.0,12.5,0.6
2023_07,2023,7,Spanish Grand Prix,Barcelona,ALO,Aston Martin,7,0,8,0.011429,0.3867,62,-0.044232,3,SOFT,22.2,31.75,9.55,0,64.0,3.0,0.2
2023_07,2023,7,Spanish Grand Prix,Barcelona,BOT,Alfa Romeo,19,1,16,0.023591,1.2289,61,-1.06118,3,SOFT,22.2,31.75,9.55,0,64.0,14.2,0.5
2023_07,2023,7,Spanish Grand Prix,Barcelona,DEV,AlphaTauri,14,1,14,0.018112,0.5398,61,-0.285364,3,SOFT,22.2,31.75,9.55,0,64.0,14.6,0.4
2023_07,2023,7,Spanish Grand Prix,Barcelona,GAS,Alpine,10,0,10,0.007527,0.1905,62,-0.055398,3,SOFT,22.2,31.75,9.55,0,64.0,10.2,0.2
2023_07,2023,7,Spanish Grand Prix,Barcelona,HAM,Mercedes,2,0,4,0.007555,1.1522,62,-0.008075,3,SOFT,22.2,31.75,9.55,0,64.0,4.6,0.1
2023_07,2023,7,Spanish Grand Prix,Barcelona,HUL,Haas F1 Team,15,1,7,0.013242,0.23,59,-0.109291,4,SOFT,22.2,31.75,9.55,0,64.0,13.6,0.4
2023_07,2023,7,Spanish Grand Prix,Barcelona,LEC,Ferrari,11,0,19,0.025003,0.3125,61,-0.004174,3,HARD,22.2,31.75,9.55,0,64.0,5.75,0.1
2023_07,2023,7,Spanish Grand Prix,Barcelona,MAG,Haas F1 Team,18,1,17,0.024491,1.586,59,-0.056637,4,SOFT,22.2,31.75,9.55,0,64.0,13.8,0.5
2023_07,2023,7,Spanish Grand Prix,Barcelona,NOR,McLaren,17,1,3,0.006974,0.6781,59,0.072939,4,SOFT,22.2,31.75,9.55,0,64.0,11.6,0.4
2023_07,2023,7,Spanish Grand Prix,Barcelona,OCO,Alpine,8,0,6,0.010087,0.1512,62,-0.059337,3,SOFT,22.2,31.75,9.55,0,64.0,9.8,0.2
2023_07,2023,7,Spanish Grand Prix,Barcelona,PER,Red Bull Racing,4,0,11,0.014694,0.8207,62,0.006279,3,MEDIUM,22.2,31.75,9.55,0,64.0,5.0,0.1
2023_07,2023,7,Spanish Grand Prix,Barcelona,PIA,McLaren,13,1,9,0.010889,0.7302,61,-0.074782,3,SOFT,22.2,31.75,9.55,0,64.0,12.6,0.3
2023_07,2023,7,Spanish Grand Prix,Barcelona,RUS,Mercedes,3,0,12,0.014584,0.4583,62,-0.014294,3,SOFT,22.2,31.75,9.55,0,64.0,5.6,0.1
2023_07,2023,7,Spanish Grand Prix,Barcelona,SAI,Ferrari,5,0,2,0.006393,0.2025,62,-0.037267,3,SOFT,22.2,31.75,9.55,0,64.0,7.2,0.1
2023_07,2023,7,Spanish Grand Prix,Barcelona,SAR,Williams,20,1,20,0.033581,0.8778,60,0.050505,3,MEDIUM,22.2,31.75,9.55,0,64.0,17.2,0.7
2023_07,2023,7,Spanish Grand Prix,Barcelona,STR,Aston Martin,6,0,5,0.00999,0.2862,62,-0.03768,3,SOFT,22.2,31.75,9.55,0,64.0,7.25,0.2
2023_07,2023,7,Spanish Grand Prix,Barcelona,TSU,AlphaTauri,12,0,15,0.014445,0.0992,62,-0.229541,3,SOFT,22.2,31.75,9.55,0,64.0,11.4,0.4
2023_07,2023,7,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,1,0,1,0.0,0.7035,62,-0.002697,3,MEDIUM,22.2,31.75,9.55,0,64.0,1.4,0.1
2023_07,2023,7,Spanish Grand Prix,Barcelona,ZHO,Alfa Romeo,9,0,13,0.017282,0.1366,62,-0.235187,3,SOFT,22.2,31.75,9.55,0,64.0,13.4,0.5
2023_08,2023,8,Canadian Grand Prix,Montréal,ALB,Williams,7,0,9,0.0,0.1374,60,-0.258725,2,MEDIUM,18.8,30.8,12.0,0,63.0,13.2,0.7
2023_08,2023,8,Canadian Grand Prix,Montréal,ALO,Aston Martin,2,0,2,0.01335,0.351,58,-0.117878,3,MEDIUM,18.8,30.8,12.0,0,63.0,3.8,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,BOT,Alfa Romeo,10,0,14,0.039327,0.2155,59,-0.056188,2,HARD,18.8,30.8,12.0,0,63.0,14.4,0.5
2023_08,2023,8,Canadian Grand Prix,Montréal,DEV,AlphaTauri,18,1,17,0.056043,0.1852,57,-0.280436,3,MEDIUM,18.8,30.8,12.0,0,63.0,14.6,0.5
2023_08,2023,8,Canadian Grand Prix,Montréal,GAS,Alpine,12,0,15,0.052855,0.215,57,-0.356355,3,SOFT,18.8,30.8,12.0,0,63.0,10.4,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,HAM,Mercedes,3,0,3,0.021607,0.3524,58,-0.094225,3,MEDIUM,18.8,30.8,12.0,0,63.0,4.0,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,HUL,Haas F1 Team,15,1,5,0.02007,0.7111,57,-0.167691,3,MEDIUM,18.8,30.8,12.0,0,63.0,14.2,0.6
2023_08,2023,8,Canadian Grand Prix,Montréal,LEC,Ferrari,4,0,10,0.024008,0.407,58,-0.049153,2,MEDIUM,18.8,30.8,12.0,0,63.0,6.8,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,MAG,Haas F1 Team,17,1,13,0.03751,0.255,57,-0.047884,3,HARD,18.8,30.8,12.0,0,63.0,15.4,0.7
2023_08,2023,8,Canadian Grand Prix,Montréal,NOR,McLaren,13,0,7,0.007901,0.8368,59,-0.153506,3,MEDIUM,18.8,30.8,12.0,0,63.0,11.6,0.5
2023_08,2023,8,Canadian Grand Prix,Montréal,OCO,Alpine,8,0,6,0.021353,0.2661,59,-0.151266,3,MEDIUM,18.8,30.8,12.0,0,63.0,9.8,0.2
2023_08,2023,8,Canadian Grand Prix,Montréal,PER,Red Bull Racing,6,0,12,0.028377,0.7729,56,-0.056909,3,HARD,18.8,30.8,12.0,0,63.0,5.6,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,PIA,McLaren,11,0,8,0.011864,0.2017,58,-0.177971,3,MEDIUM,18.8,30.8,12.0,0,63.0,12.2,0.5
2023_08,2023,8,Canadian Grand Prix,Montréal,RUS,Mercedes,21,1,4,0.01744,0.1922,44,-0.213609,2,MEDIUM,18.8,30.8,12.0,0,63.0,4.8,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,SAI,Ferrari,5,0,11,0.014366,0.2852,58,-0.05987,2,MEDIUM,18.8,30.8,12.0,0,63.0,7.0,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,SAR,Williams,21,1,18,0.058584,5.6176,6,-2.111257,1,MEDIUM,18.8,30.8,12.0,0,63.0,18.0,0.6
2023_08,2023,8,Canadian Grand Prix,Montréal,STR,Aston Martin,9,0,16,0.035046,0.3199,59,-0.277234,3,MEDIUM,18.8,30.8,12.0,0,63.0,7.0,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,TSU,AlphaTauri,14,0,19,0.051077,0.154,58,0.002779,3,MEDIUM,18.8,30.8,12.0,0,63.0,11.6,0.5
2023_08,2023,8,Canadian Grand Prix,Montréal,VER,Red Bull Racing,1,0,1,0.004662,0.2394,58,-0.090071,3,MEDIUM,18.8,30.8,12.0,0,63.0,1.2,0.1
2023_08,2023,8,Canadian Grand Prix,Montréal,ZHO,Alfa Romeo,16,1,20,0.058647,0.647,57,-0.264213,3,MEDIUM,18.8,30.8,12.0,0,63.0,12.0,0.5
2023_09,2023,9,Austrian Grand Prix,Spielberg,ALB,Williams,11,0,10,0.014738,0.2316,63,-0.014345,4,MEDIUM,22.5,32.0,9.5,1,52.0,12.6,0.6
2023_09,2023,9,Austrian Grand Prix,Spielberg,ALO,Aston Martin,5,0,7,0.008076,0.1821,62,-0.017869,4,HARD,22.5,32.0,9.5,1,52.0,3.6,0.1
2023_09,2023,9,Austrian Grand Prix,Spielberg,BOT,Alfa Romeo,15,1,14,0.017425,0.7781,59,0.043464,4,HARD,22.5,32.0,9.5,1,52.0,14.2,0.6
2023_09,2023,9,Austrian Grand Prix,Spielberg,DEV,AlphaTauri,17,1,20,0.024584,0.6771,61,-0.030257,4,MEDIUM,22.5,32.0,9.5,1,52.0,15.4,0.5
2023_09,2023,9,Austrian Grand Prix,Spielberg,GAS,Alpine,10,0,9,0.010762,0.3942,62,-0.005775,4,MEDIUM,22.5,32.0,9.5,1,52.0,10.2,0.0
2023_09,2023,9,Austrian Grand Prix,Spielberg,HAM,Mercedes,8,0,5,0.006647,0.3712,62,0.020674,4,MEDIUM,22.5,32.0,9.5,1,52.0,4.2,0.1
2023_09,2023,9,Austrian Grand Prix,Spielberg,HUL,Haas F1 Team,21,1,8,0.010856,0.4591,7,-0.075036,3,MEDIUM,22.5,32.0,9.5,1,52.0,15.8,0.8
2023_09,2023,9,Austrian Grand Prix,Spielberg,LEC,Ferrari,2,0,2,0.000745,0.333,62,0.027234,4,MEDIUM,22.5,32.0,9.5,1,52.0,6.2,0.0
2023_09,2023,9,Austrian Grand Prix,Spielberg,MAG,Haas F1 Team,18,1,19,0.021773,0.6769,62,0.030774,4,HARD,22.5,32.0,9.5,1,52.0,15.4,0.7
2023_09,2023,9,Austrian Grand Prix,Spielberg,NOR,McLaren,4,0,4,0.004147,0.169,62,0.007366,4,MEDIUM,22.5,32.0,9.5,1,52.0,13.0,0.5
2023_09,2023,9,Austrian Grand Prix,Spielberg,OCO,Alpine,14,1,12,0.014039,0.6903,62,-0.030036,4,MEDIUM,22.5,32.0,9.5,1,52.0,8.6,0.0
2023_09,2023,9,Austrian Grand Prix,Spielberg,PER,Red Bull Racing,3,0,15,0.009303,0.1688,60,-0.014133,4,MEDIUM,22.5,32.0,9.5,1,52.0,5.8,0.1
2023_09,2023,9,Austrian Grand Prix,Spielberg,PIA,McLaren,16,1,13,0.012766,0.8074,60,0.03187,5,MEDIUM,22.5,32.0,9.5,1,52.0,12.8,0.5
2023_09,2023,9,Austrian Grand Prix,Spielberg,RUS,Mercedes,7,0,11,0.015794,0.236,63,-0.018703,4,MEDIUM,22.5,32.0,9.5,1,52.0,4.8,0.1
2023_09,2023,9,Austrian Grand Prix,Spielberg,SAI,Ferrari,6,0,3,0.002951,0.1119,62,0.02827,4,MEDIUM,22.5,32.0,9.5,1,52.0,5.6,0.0
2023_09,2023,9,Austrian Grand Prix,Spielberg,SAR,Williams,13,1,18,0.02418,0.1199,62,-0.020561,4,MEDIUM,22.5,32.0,9.5,1,52.0,18.0,0.6
2023_09,2023,9,Austrian Grand Prix,Spielberg,STR,Aston Martin,9,0,6,0.007796,0.1879,60,-0.020126,5,MEDIUM,22.5,32.0,9.5,1,52.0,7.6,0.1
2023_09,2023,9,Austrian Grand Prix,Spielberg,TSU,AlphaTauri,19,1,16,0.021633,0.6704,59,0.061109,5,MEDIUM,22.5,32.0,9.5,1,52.0,12.4,0.6
2023_09,2023,9,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,1,0,1,0.0,0.7115,58,0.024563,5,MEDIUM,22.5,32.0,9.5,1,52.0,1.2,0.1
2023_09,2023,9,Austrian Grand Prix,Spielberg,ZHO,Alfa Romeo,12,1,17,0.022161,0.8467,60,-0.122802,4,MEDIUM,22.5,32.0,9.5,1,52.0,12.6,0.6
2023_10,2023,10,British Grand Prix,Silverstone,ALB,Williams,8,0,8,0.00934,0.2286,45,-0.057716,2,MEDIUM,21.5,29.8,8.3,0,55.0,12.4,0.7
2023_10,2023,10,British Grand Prix,Silverstone,ALO,Aston Martin,7,0,9,0.010828,0.474,45,-0.045731,2,MEDIUM,21.5,29.8,8.3,0,55.0,3.8,0.1
2023_10,2023,10,British Grand Prix,Silverstone,BOT,Alfa Romeo,12,0,20,0.035494,0.1419,45,-0.088977,2,HARD,21.5,29.8,8.3,0,55.0,13.6,0.6
2023_10,2023,10,British Grand Prix,Silverstone,DEV,AlphaTauri,17,0,18,0.043738,0.1279,43,-0.103857,3,SOFT,21.5,29.8,8.3,0,55.0,15.8,0.6
2023_10,2023,10,British Grand Prix,Silverstone,GAS,Alpine,18,1,10,0.011174,1.7682,37,0.153789,2,MEDIUM,21.5,29.8,8.3,0,55.0,9.4,0.1
2023_10,2023,10,British Grand Prix,Silverstone,HAM,Mercedes,3,0,7,0.005662,0.2497,45,-0.022771,2,MEDIUM,21.5,29.8,8.3,0,55.0,4.6,0.1
2023_10,2023,10,British Grand Prix,Silverstone,HUL,Haas F1 Team,13,0,11,0.025092,0.2386,43,-0.395182,3,HARD,21.5,29.8,8.3,0,55.0,15.8,0.8
2023_10,2023,10,British Grand Prix,Silverstone,LEC,Ferrari,9,0,4,0.004797,0.3307,43,-0.047909,3,MEDIUM,21.5,29.8,8.3,0,55.0,6.0,0.0
2023_10,2023,10,British Grand Prix,Silverstone,MAG,Haas F1 Team,21,1,19,0.065244,0.3079,31,-0.122193,1,MEDIUM,21.5,29.8,8.3,0,55.0,16.4,0.8
2023_10,2023,10,British Grand Prix,Silverstone,NOR,McLaren,2,0,2,0.002779,0.2335,46,-0.002695,2,MEDIUM,21.5,29.8,8.3,0,55.0,12.0,0.6
2023_10,2023,10,British Grand Prix,Silverstone,OCO,Alpine,21,1,13,0.025784,0.4533,8,-0.749988,1,SOFT,21.5,29.8,8.3,0,55.0,8.4,0.2
2023_10,2023,10,British Grand Prix,Silverstone,PER,Red Bull Racing,6,0,15,0.037454,0.2517,43,-0.083737,2,MEDIUM,21.5,29.8,8.3,0,55.0,6.2,0.1
2023_10,2023,10,British Grand Prix,Silverstone,PIA,McLaren,4,0,3,0.00429,0.258,43,-0.030373,2,MEDIUM,21.5,29.8,8.3,0,55.0,13.8,0.6
2023_10,2023,10,British Grand Prix,Silverstone,RUS,Mercedes,5,0,6,0.005016,0.1878,43,-0.039538,2,SOFT,21.5,29.8,8.3,0,55.0,5.4,0.1
2023_10,2023,10,British Grand Prix,Silverstone,SAI,Ferrari,10,0,5,0.004935,0.2248,43,-0.052736,2,MEDIUM,21.5,29.8,8.3,0,55.0,5.8,0.0
2023_10,2023,10,British Grand Prix,Silverstone,SAR,Williams,11,0,14,0.026649,0.2246,43,-0.074295,2,MEDIUM,21.5,29.8,8.3,0,55.0,17.4,0.7
2023_10,2023,10,British Grand Prix,Silverstone,STR,Aston Martin,14,0,12,0.025542,0.1586,44,-0.055893,2,MEDIUM,21.5,29.8,8.3,0,55.0,8.6,0.1
2023_10,2023,10,British Grand Prix,Silverstone,TSU,AlphaTauri,16,0,16,0.038111,0.3693,43,-0.109362,3,SOFT,21.5,29.8,8.3,0,55.0,14.2,0.6
2023_10,2023,10,British Grand Prix,Silverstone,VER,Red Bull Racing,1,0,1,0.0,0.1556,46,0.012464,2,MEDIUM,21.5,29.8,8.3,0,55.0,1.0,0.1
2023_10,2023,10,British Grand Prix,Silverstone,ZHO,Alfa Romeo,15,0,17,0.039241,0.2905,43,-0.056898,4,MEDIUM,21.5,29.8,8.3,0,55.0,13.2,0.6
2023_11,2023,11,Hungarian Grand Prix,Budapest,ALB,Williams,11,1,16,0.030127,0.093,63,-0.095594,3,MEDIUM,29.0,48.65,19.65,0,33.0,11.2,0.6
2023_11,2023,11,Hungarian Grand Prix,Budapest,ALO,Aston Martin,9,0,8,0.005561,0.2672,64,-0.025419,3,MEDIUM,29.0,48.65,19.65,0,33.0,4.6,0.1
2023_11,2023,11,Hungarian Grand Prix,Budapest,BOT,Alfa Romeo,12,1,7,0.005548,0.2313,63,-0.048922,3,MEDIUM,29.0,48.65,19.65,0,33.0,13.4,0.6
2023_11,2023,11,Hungarian Grand Prix,Budapest,GAS,Alpine,21,1,15,0.018745,,0,,1,SOFT,29.0,48.65,19.65,0,33.0,11.4,0.4
2023_11,2023,11,Hungarian Grand Prix,Budapest,HAM,Mercedes,4,0,1,0.0,0.4581,64,-0.000309,3,MEDIUM,29.0,48.65,19.65,0,33.0,4.0,0.1
2023_11,2023,11,Hungarian Grand Prix,Budapest,HUL,Haas F1 Team,14,1,10,0.007532,0.7004,63,0.018129,3,MEDIUM,29.0,48.65,19.65,0,33.0,15.0,0.9
2023_11,2023,11,Hungarian Grand Prix,Budapest,LEC,Ferrari,7,0,6,0.004999,0.3576,64,0.021422,3,MEDIUM,29.0,48.65,19.65,0,33.0,6.4,0.0
2023_11,2023,11,Hungarian Grand Prix,Budapest,MAG,Haas F1 Team,17,1,19,0.033899,1.625,63,0.028221,3,MEDIUM,29.0,48.65,19.65,0,33.0,16.4,0.9
2023_11,2023,11,Hungarian Grand Prix,Budapest,NOR,McLaren,2,0,3,0.00111,0.2227,64,0.020541,3,MEDIUM,29.0,48.65,19.65,0,33.0,9.0,0.5
2023_11,2023,11,Hungarian Grand Prix,Budapest,OCO,Alpine,21,1,12,0.016082,,0,,1,MEDIUM,29.0,48.65,19.65,0,33.0,8.4,0.3
2023_11,2023,11,Hungarian Grand Prix,Budapest,PER,Red Bull Racing,3,0,9,0.005691,0.4817,64,-0.008015,3,HARD,29.0,48.65,19.65,0,33.0,7.0,0.1
2023_11,2023,11,Hungarian Grand Prix,Budapest,PIA,McLaren,5,0,4,0.003864,0.2904,64,0.020252,3,MEDIUM,29.0,48.65,19.65,0,33.0,10.8,0.4
2023_11,2023,11,Hungarian Grand Prix,Budapest,RIC,AlphaTauri,13,1,13,0.018183,1.1985,63,0.024565,3,MEDIUM,29.0,48.65,19.65,0,33.0,,0.6
2023_11,2023,11,Hungarian Grand Prix,Budapest,RUS,Mercedes,6,0,18,0.031563,0.6009,64,0.006958,3,HARD,29.0,48.65,19.65,0,33.0,4.8,0.1
2023_11,2023,11,Hungarian Grand Prix,Budapest,SAI,Ferrari,8,0,11,0.01428,0.6592,64,0.010595,3,SOFT,29.0,48.65,19.65,0,33.0,6.8,0.0
2023_11,2023,11,Hungarian Grand Prix,Budapest,SAR,Williams,18,1,20,0.034448,0.838,61,-0.017265,3,MEDIUM,29.0,48.65,19.65,0,33.0,16.4,0.6
2023_11,2023,11,Hungarian Grand Prix,Budapest,STR,Aston Martin,10,1,14,0.016343,0.9495,62,-0.023375,3,SOFT,29.0,48.65,19.65,0,33.0,10.0,0.1
2023_11,2023,11,Hungarian Grand Prix,Budapest,TSU,AlphaTauri,15,1,17,0.030153,0.75,63,-0.021991,3,SOFT,29.0,48.65,19.65,0,33.0,15.2,0.6
2023_11,2023,11,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,1,0,2,3.9e-05,0.2694,64,-0.024789,3,MEDIUM,29.0,48.65,19.65,0,33.0,1.0,0.1
2023_11,2023,11,Hungarian Grand Prix,Budapest,ZHO,Alfa Romeo,16,1,5,0.004725,0.383,63,-0.053532,3,MEDIUM,29.0,48.65,19.65,0,33.0,13.0,0.6
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,ALB,Williams,14,0,15,0.133242,0.8185,35,-0.074702,4,SOFT,17.9,28.2,10.3,1,62.0,10.6,0.6
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,ALO,Aston Martin,5,0,9,0.015777,0.1844,37,-0.173267,3,MEDIUM,17.9,28.2,10.3,1,62.0,6.0,0.1
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,BOT,Alfa Romeo,12,0,13,0.080307,0.1351,37,0.131303,3,SOFT,17.9,28.2,10.3,1,62.0,13.6,0.6
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,GAS,Alpine,11,0,12,0.070671,0.4282,39,-0.007359,2,SOFT,17.9,28.2,10.3,1,62.0,11.4,0.5
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,HAM,Mercedes,4,0,3,0.008656,0.3617,35,0.041734,4,SOFT,17.9,28.2,10.3,1,62.0,4.0,0.1
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,HUL,Haas F1 Team,18,0,20,0.160105,1.401,36,0.111298,3,MEDIUM,17.9,28.2,10.3,1,62.0,14.8,0.8
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,LEC,Ferrari,3,0,1,0.007724,0.555,37,0.022381,3,SOFT,17.9,28.2,10.3,1,62.0,6.6,0.0
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,MAG,Haas F1 Team,15,0,16,0.075277,0.7064,37,0.178514,3,SOFT,17.9,28.2,10.3,1,62.0,17.8,0.9
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,NOR,McLaren,7,0,7,0.014138,0.2812,37,0.131716,3,MEDIUM,17.9,28.2,10.3,1,62.0,7.6,0.3
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,OCO,Alpine,8,0,14,0.096112,0.2769,37,0.126212,3,SOFT,17.9,28.2,10.3,1,62.0,8.4,0.5
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,PER,Red Bull Racing,2,0,2,0.00826,0.1897,37,-0.003967,3,SOFT,17.9,28.2,10.3,1,62.0,4.4,0.0
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,PIA,McLaren,21,1,5,0.011275,,0,,1,MEDIUM,17.9,28.2,10.3,1,62.0,9.8,0.2
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,RIC,AlphaTauri,16,0,19,0.125414,1.0403,37,0.205371,3,SOFT,17.9,28.2,10.3,1,62.0,,0.6
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,RUS,Mercedes,6,0,8,0.015419,0.1098,39,-0.006522,2,MEDIUM,17.9,28.2,10.3,1,62.0,5.2,0.1
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,SAI,Ferrari,21,1,4,0.009268,1.4198,18,0.108697,2,SOFT,17.9,28.2,10.3,1,62.0,6.8,0.0
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,SAR,Williams,17,0,18,0.144742,0.6618,35,-0.118154,4,SOFT,17.9,28.2,10.3,1,62.0,16.0,0.5
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,STR,Aston Martin,9,0,10,0.025177,0.3415,39,-0.019499,2,MEDIUM,17.9,28.2,10.3,1,62.0,9.6,0.1
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,TSU,AlphaTauri,10,0,11,0.065745,0.4334,37,-0.148772,3,MEDIUM,17.9,28.2,10.3,1,62.0,15.2,0.6
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,VER,Red Bull Racing,1,0,6,0.0,0.1974,38,-0.055333,3,SOFT,17.9,28.2,10.3,1,62.0,1.0,0.0
2023_12,2023,12,Belgian Grand Prix,Spa-Francorchamps,ZHO,Alfa Romeo,13,0,17,0.138121,0.7031,37,-0.322336,3,SOFT,17.9,28.2,10.3,1,62.0,13.6,0.6
2023_13,2023,13,Dutch Grand Prix,Zandvoort,ALB,Williams,8,0,4,0.012074,3.5044,58,-0.549702,5,SOFT,17.1,25.6,8.5,1,68.0,10.2,0.4
2023_13,2023,13,Dutch Grand Prix,Zandvoort,ALO,Aston Martin,2,0,5,0.013307,3.5235,54,-0.327636,6,SOFT,17.1,25.6,8.5,1,68.0,5.6,0.1
2023_13,2023,13,Dutch Grand Prix,Zandvoort,BOT,Alfa Romeo,14,0,18,0.165701,2.9992,56,-1.0679,6,SOFT,17.1,25.6,8.5,1,68.0,12.2,0.5
2023_13,2023,13,Dutch Grand Prix,Zandvoort,GAS,Alpine,3,0,12,0.135488,3.7208,53,-0.399757,6,SOFT,17.1,25.6,8.5,1,68.0,12.2,0.5
2023_13,2023,13,Dutch Grand Prix,Zandvoort,HAM,Mercedes,6,0,13,0.135814,3.8471,52,-0.400286,6,MEDIUM,17.1,25.6,8.5,1,68.0,4.4,0.1
2023_13,2023,13,Dutch Grand Prix,Zandvoort,HUL,Haas F1 Team,12,0,14,0.137217,4.3755,56,-1.02014,6,SOFT,17.1,25.6,8.5,1,68.0,15.0,0.7
2023_13,2023,13,Dutch Grand Prix,Zandvoort,LAW,AlphaTauri,13,0,19,0.182139,2.1826,52,-0.285921,8,SOFT,17.1,25.6,8.5,1,68.0,,0.5
2023_13,2023,13,Dutch Grand Prix,Zandvoort,LEC,Ferrari,21,1,9,0.029731,0.3253,29,-0.131302,3,SOFT,17.1,25.6,8.5,1,68.0,5.0,0.1
2023_13,2023,13,Dutch Grand Prix,Zandvoort,MAG,Haas F1 Team,16,0,0,0.164737,4.1576,53,-0.446867,7,SOFT,17.1,25.6,8.5,1,68.0,17.0,0.6
2023_13,2023,13,Dutch Grand Prix,Zandvoort,NOR,McLaren,7,0,2,0.00761,3.9763,53,-0.165729,7,SOFT,17.1,25.6,8.5,1,68.0,5.6,0.2
2023_13,2023,13,Dutch Grand Prix,Zandvoort,OCO,Alpine,10,0,16,0.163575,3.6618,54,-0.328022,7,SOFT,17.1,25.6,8.5,1,68.0,8.2,0.5
2023_13,2023,13,Dutch Grand Prix,Zandvoort,PER,Red Bull Racing,4,0,7,0.018606,1.6754,54,-0.252152,7,SOFT,17.1,25.6,8.5,1,68.0,4.0,0.0
